timestamp,x,y,z,User,Epilepsy
1654852880211.8586,0.721,0.78,0.055,0,1
1654852880213.494,0.371,0.536,-0.664,0,1
1654852880215.1338,-0.41600000000000004,-0.983,-0.8,0,1
1654852880216.8,0.231,-2.025,-1.09,0,1
1654852880218.4043,0.006,-1.195,-1.63,0,1
1654852880220.079,-0.133,-1.128,-1.2,0,1
1654852880221.5984,0.165,-0.754,-0.5,0,1
1654852880223.2358,0.29600000000000004,-2.862,-0.43,0,1
1654852880224.4824,0.207,-4.0,-0.75,0,1
1654852880225.729,-0.077,-1.075,-0.4,0,1
1654852880296.5225,0.40700000000000003,-0.092,-0.35,0,1
1654852880298.6797,0.314,0.809,-0.218,0,1
1654852880300.3792,0.42,2.029,-0.17300000000000001,0,1
1654852880302.1582,0.102,-0.573,-0.71,0,1
1654852880303.8347,0.171,-2.041,-0.53,0,1
1654852880305.4226,0.371,-4.0,-0.81,0,1
1654852880307.1384,-0.081,-1.774,-0.5,0,1
1654852880396.5503,0.358,-0.5589999999999999,-0.61,0,1
1654852880397.2542,0.36200000000000004,-0.003,-0.6,0,1
1654852880397.6223,0.433,0.785,-0.503,0,1
1654852880398.0205,0.449,0.958,-0.23399999999999999,0,1
1654852880398.3345,0.26899999999999996,0.389,-0.467,0,1
1654852880398.6292,0.233,-0.486,-0.56,0,1
1654852880398.9387,0.389,0.805,-0.505,0,1
1654852880399.2783,0.252,0.633,-0.77,0,1
1654852880399.5815,0.14,0.11599999999999999,-0.9890000000000001,0,1
1654852880499.5977,0.19699999999999998,-0.642,-0.99,0,1
1654852880501.633,0.258,-1.27,-0.99,0,1
1654852880503.4226,0.256,-1.6159999999999999,-0.9,0,1
1654852880503.8306,0.20199999999999999,-0.698,-0.63,0,1
1654852880504.156,0.171,-0.33299999999999996,-0.66,0,1
1654852880504.4724,0.17600000000000002,-0.043,-0.73,0,1
1654852880504.7983,0.17,0.08900000000000001,-0.7979999999999999,0,1
1654852880505.1719,0.21,-0.33899999999999997,-0.9,0,1
1654852880602.218,0.20199999999999999,-0.735,-0.86,0,1
1654852880602.9717,0.22699999999999998,-0.99,-0.81,0,1
1654852881767.949,0.18,-1.084,-0.62,0,1
1654852881768.6123,0.233,-0.486,-0.56,0,1
1654852881769.0964,0.28,0.215,-0.419,0,1
1654852881769.4414,0.389,0.805,-0.505,0,1
1654852881769.7769,0.252,0.633,-0.77,0,1
1654852881770.084,0.14,0.11599999999999999,-0.9890000000000001,0,1
1654852881770.3845,0.19699999999999998,-0.642,-0.99,0,1
1654852881832.7188,0.258,-1.27,-0.99,0,1
1654852881833.4404,0.256,-1.6159999999999999,-0.9,0,1
1654852881833.9304,0.204,-1.175,-0.71,0,1
1654852881834.2908,0.171,-0.33299999999999996,-0.66,0,1
1654852881834.6868,0.17600000000000002,-0.043,-0.73,0,1
1654852881835.0342,0.17,0.08900000000000001,-0.7979999999999999,0,1
1654852881835.3574,0.483,-1.2329999999999999,-0.01,0,1
1654852881835.6775,0.6990000000000001,-0.86,-0.06,0,1
1654852881836.015,0.871,-0.514,-0.24,0,1
1654852881931.9836,0.684,-0.505,-0.54,0,1
1654852881932.7441,0.125,-0.7829999999999999,-0.84,0,1
1654852881933.1794,-0.188,-0.465,-0.9,0,1
1654852881933.5525,-0.451,1.5390000000000001,-2.17,0,1
1654852881933.8926,-0.8440000000000001,2.0069999999999997,-1.93,0,1
1654852881934.2107,-0.623,1.6869999999999998,-0.4,0,1
1654852881934.5432,-0.281,1.505,0.531,0,1
1654852881934.8586,-0.40700000000000003,-0.35700000000000004,0.67,0,1
1654852881935.1863,-0.16699999999999998,-1.609,0.42,0,1
1654852882035.4492,0.354,-3.571,0.192,0,1
1654852882035.9775,0.598,-4.0,0.08900000000000001,0,1
1654852882036.401,0.37,-2.148,1.347,0,1
1654852882036.8003,0.9990000000000001,0.1,2.319,0,1
1654852882037.1875,-0.636,-0.737,-0.7,0,1
1654852882037.5544,0.113,0.348,-1.784,0,1
1654852882037.9734,-0.091,1.305,-3.43,0,1
1654852882138.321,-1.474,0.856,-1.03,0,1
1654852882140.6406,-1.3459999999999999,-0.54,0.55,0,1
1654852882142.1338,-0.231,-3.966,0.97,0,1
1654852882143.9912,1.474,-3.844,0.884,0,1
1654852882145.4473,1.567,-0.25,2.0469999999999997,0,1
1654852882145.7693,2.174,0.919,1.083,0,1
1654852882146.077,-1.204,0.344,-1.25,0,1
1654852882243.5764,0.026000000000000002,1.4409999999999998,-3.437,0,1
1654852882244.7969,-0.204,0.34600000000000003,-4.0,0,1
1654852882245.1836,-0.763,0.27899999999999997,-3.27,0,1
1654852883468.1392,-0.633,-0.737,-0.7,0,1
1654852883468.7007,0.113,0.348,-1.784,0,1
1654852883469.0615,-0.091,1.305,-3.43,0,1
1654852883469.4895,-0.436,1.337,-3.98,0,1
1654852883469.8518,-1.474,0.856,-1.03,0,1
1654852883470.1565,-1.3459999999999999,-0.54,0.55,0,1
1654852883470.515,-0.231,-3.966,0.97,0,1
1654852883470.8018,1.474,-3.844,0.884,0,1
1654852883471.1443,1.8659999999999999,-1.3459999999999999,1.422,0,1
1654852883471.499,2.174,0.919,1.083,0,1
1654852883471.7788,0.172,1.236,-1.117,0,1
1654852883472.1177,-1.204,0.344,-1.25,0,1
1654852883572.8435,-0.307,-0.263,-4.0,0,1
1654852883573.443,-0.813,0.08199999999999999,-2.05,0,1
1654852883573.7456,0.054000000000000006,-0.213,2.29,0,1
1654852883574.1062,0.111,-1.006,1.35,0,1
1654852883574.4573,1.305,0.389,1.8119999999999998,0,1
1654852883574.7644,2.147,0.812,0.325,0,1
1654852883575.0518,-0.727,0.263,-1.16,0,1
1654852883575.3428,-0.043,-0.40700000000000003,-2.2,0,1
1654852883575.657,0.23600000000000002,0.069,-3.5210000000000004,0,1
1654852883683.2434,-0.20800000000000002,-0.47100000000000003,-4.0,0,1
1654852883683.7705,-0.574,-0.006,-2.4,0,1
1654852883684.0762,0.278,-0.19699999999999998,2.177,0,1
1654852883684.4055,0.8390000000000001,-3.114,0.16399999999999998,0,1
1654852883684.7332,1.3330000000000002,0.166,1.986,0,1
1654852883685.038,2.073,0.708,1.253,0,1
1654852883685.357,0.429,0.318,-0.8079999999999999,0,1
1654852883685.6338,-0.44799999999999995,-0.484,-0.9,0,1
1654852883777.3276,0.721,-0.32299999999999995,-1.65,0,1
1654852883777.8584,0.319,-0.96,-2.63,0,1
1654852883778.1697,-0.15,-1.245,-3.7,0,1
1654852883778.4634,-0.28300000000000003,-0.324,-1.9,0,1
1654852883778.7368,0.226,-1.865,-0.69,0,1
1654852883779.035,-0.11199999999999999,-2.073,-0.8,0,1
1654852883779.3232,-0.721,-1.493,-0.4,0,1
1654852883779.603,0.359,-0.985,0.358,0,1
1654852883882.667,1.301,-0.7559999999999999,1.0959999999999999,0,1
1654852883883.2605,1.7790000000000001,-0.7290000000000001,1.7990000000000002,0,1
1654852883883.6912,1.827,0.222,1.5390000000000001,0,1
1654852883884.0571,0.626,1.121,-0.447,0,1
1654852883884.481,-0.975,2.049,-0.6,0,1
1654852885101.8806,1.328,0.166,1.986,0,1
1654852885102.3953,2.073,0.708,1.253,0,1
1654852885102.751,0.429,0.318,-0.8079999999999999,0,1
1654852885103.1377,-0.44799999999999995,-0.484,-0.9,0,1
1654852885103.4856,0.721,-0.32299999999999995,-1.65,0,1
1654852885206.6062,0.319,-0.96,-2.63,0,1
1654852885207.2195,-0.15,-1.245,-3.7,0,1
1654852885207.5947,-0.28300000000000003,-0.324,-1.9,0,1
1654852885207.9731,0.226,-1.865,-0.69,0,1
1654852885208.3486,0.522,0.35100000000000003,-1.226,0,1
1654852885208.742,0.485,0.07,-1.171,0,1
1654852885209.134,0.336,0.731,-1.213,0,1
1654852885209.4983,0.18600000000000003,1.6030000000000002,-1.339,0,1
1654852885209.8696,0.203,2.045,-0.912,0,1
1654852885210.231,0.413,0.9570000000000001,-0.065,0,1
1654852885210.6008,0.396,-0.5670000000000001,1.105,0,1
1654852885307.7136,-0.08199999999999999,-3.115,-0.1,0,1
1654852885308.3628,-0.233,-2.198,-0.6,0,1
1654852885308.8115,0.243,-1.501,-0.14,0,1
1654852885309.249,0.754,-1.041,0.289,0,1
1654852885309.6929,1.194,-0.7659999999999999,0.312,0,1
1654852885310.1418,1.526,-0.363,-0.12,0,1
1654852885310.5818,1.244,-0.23,-0.55,0,1
1654852885310.9622,0.7170000000000001,-0.11900000000000001,-0.64,0,1
1654852885311.3364,0.287,0.56,-0.512,0,1
1654852885410.8513,0.261,0.47700000000000004,-1.465,0,1
1654852885411.542,0.396,0.6609999999999999,-1.945,0,1
1654852885412.0093,-0.059000000000000004,1.171,-2.29,0,1
1654852885412.4617,-0.586,0.8340000000000001,-1.74,0,1
1654852885412.8428,-0.10300000000000001,-0.075,-0.6,0,1
1654852885413.1973,0.365,-1.202,0.532,0,1
1654852885413.5571,-1.0170000000000001,-1.276,-0.6,0,1
1654852885413.9185,-0.9940000000000001,-1.829,-1.7,0,1
1654852885414.2837,-0.39299999999999996,-1.365,-0.9,0,1
1654852885516.8115,1.03,-1.8130000000000002,0.368,0,1
1654852885517.3865,1.3459999999999999,-1.1540000000000001,0.733,0,1
1654852885517.7993,1.087,-0.159,0.938,0,1
1654852885518.172,1.168,0.922,0.642,0,1
1654852885518.518,-0.10400000000000001,1.61,-0.42,0,1
1654852885618.5483,0.319,0.665,-1.2329999999999999,0,1
1654852885619.6736,0.789,-1.214,-1.41,0,1
1654852885620.0632,0.594,-1.125,-2.07,0,1
1654852886741.4995,0.26,0.47700000000000004,-1.465,0,1
1654852886742.1968,0.396,0.6609999999999999,-1.945,0,1
1654852886742.69,-0.059000000000000004,1.171,-2.29,0,1
1654852886743.0518,-0.586,0.8340000000000001,-1.74,0,1
1654852886743.5322,-0.10300000000000001,-0.075,-0.6,0,1
1654852886744.0664,0.365,-1.202,0.532,0,1
1654852886744.5454,-1.0170000000000001,-1.276,-0.6,0,1
1654852886744.9028,-0.9940000000000001,-1.829,-1.7,0,1
1654852886745.2786,-0.39299999999999996,-1.365,-0.9,0,1
1654852886842.7446,0.265,-1.632,0.062,0,1
1654852886843.4336,1.03,-1.8130000000000002,0.368,0,1
1654852886843.8306,1.3459999999999999,-1.1540000000000001,0.733,0,1
1654852886844.1956,1.168,0.922,0.642,0,1
1654852886844.5703,0.222,-0.272,-4.0,0,1
1654852886845.0881,-0.525,0.395,-2.83,0,1
1654852886845.4685,-0.43799999999999994,0.37200000000000005,0.662,0,1
1654852886845.8408,-0.078,-0.7040000000000001,0.75,0,1
1654852886846.2134,-0.005,-1.89,-0.2,0,1
1654852886887.7393,0.043,-1.1079999999999999,-0.79,0,1
1654852886888.3464,-0.037000000000000005,-0.9670000000000001,-0.4,0,1
1654852886888.795,0.667,-1.2919999999999998,0.16399999999999998,0,1
1654852886889.1455,1.485,-0.45899999999999996,1.969,0,1
1654852886889.4707,1.952,0.231,0.99,0,1
1654852886889.8477,0.9890000000000001,0.847,-0.65,0,1
1654852886890.1794,-0.953,0.818,-1.56,0,1
1654852886949.952,0.231,0.35,-3.155,0,1
1654852886950.5264,0.569,-1.016,-3.99,0,1
1654852886950.9617,-0.264,-0.596,-3.9,0,1
1654852886951.2998,0.044000000000000004,-0.688,0.9690000000000001,0,1
1654852887053.9695,0.344,-1.126,0.598,0,1
1654852887054.6267,-0.002,-1.37,-1.0,0,1
1654852887055.1057,-0.27899999999999997,-1.422,-0.7,0,1
1654852887055.5671,0.774,-1.371,0.249,0,1
1654852887056.0337,1.031,-1.055,0.75,0,1
1654852887056.4844,1.2229999999999999,-0.574,1.188,0,1
1654852887056.959,1.214,0.452,0.638,0,1
1654852887057.412,0.742,1.765,-0.175,0,1
1654852887057.8926,-0.5670000000000001,1.489,-1.12,0,1
1654852887155.215,0.308,-0.11,-1.63,0,1
1654852887155.8098,0.652,-1.032,-2.22,0,1
1654852887156.1729,0.165,-1.3159999999999998,-2.8,0,1
1654852887156.5532,0.135,-0.643,-0.56,0,1
1654852887156.94,-0.266,-1.676,0.42,0,1
1654852888381.6982,0.727,-0.618,0.19699999999999998,0,1
1654852888384.0244,0.344,-1.126,0.598,0,1
1654852888386.2192,-0.002,-1.37,-1.0,0,1
1654852888387.4285,-0.27899999999999997,-1.422,-0.7,0,1
1654852888387.7832,0.294,-1.742,-0.39,0,1
1654852888388.1072,0.774,-1.371,0.249,0,1
1654852888487.0054,1.031,-1.055,0.75,0,1
1654852888487.9695,1.2229999999999999,-0.574,1.188,0,1
1654852888488.288,0.742,1.765,-0.175,0,1
1654852888488.6309,-0.5670000000000001,1.489,-1.12,0,1
1654852888488.978,0.308,-0.11,-1.63,0,1
1654852888489.3086,0.652,-1.032,-2.22,0,1
1654852888489.6292,0.165,-1.3159999999999998,-2.8,0,1
1654852888489.9692,1.4769999999999999,0.376,0.633,0,1
1654852888490.413,-0.348,-0.373,-4.0,0,1
1654852888490.8306,-0.46299999999999997,0.5589999999999999,-1.88,0,1
1654852888491.1904,-0.41600000000000004,-0.752,1.01,0,1
1654852888491.4917,-0.49,-1.963,-0.0,0,1
1654852888589.6616,0.43200000000000005,-1.9469999999999998,-0.41,0,1
1654852888591.423,0.16899999999999998,-1.126,0.054000000000000006,0,1
1654852888591.8118,0.5670000000000001,-0.794,0.809,0,1
1654852888592.1409,1.216,-0.272,2.03,0,1
1654852888592.4834,-0.013999999999999999,-0.257,-1.0,0,1
1654852888592.8313,0.7959999999999999,0.239,-1.857,0,1
1654852888593.1453,0.313,0.022000000000000002,-2.948,0,1
1654852888593.492,-0.139,-0.05,-3.8,0,1
1654852888691.2732,-0.342,0.171,-1.44,0,1
1654852888691.7812,-0.155,-0.42,0.71,0,1
1654852888692.3118,0.09699999999999999,-1.004,-0.06,0,1
1654852888692.7031,-0.039,-1.814,-0.3,0,1
1654852888693.0796,1.004,-0.797,2.0669999999999997,0,1
1654852888693.526,1.5090000000000001,-0.342,1.403,0,1
1654852888693.8923,1.391,0.19699999999999998,0.033,0,1
1654852888795.0676,-0.8059999999999999,0.556,-1.18,0,1
1654852888797.3582,-0.282,0.564,-1.67,0,1
1654852888799.163,0.6409999999999999,-0.381,-3.22,0,1
1654852888800.2715,-0.126,-0.253,-3.4,0,1
1654852888800.662,-0.501,0.375,-0.48,0,1
1654852890017.8574,0.313,0.022000000000000002,-2.948,0,1
1654852890018.554,-0.139,-0.05,-3.8,0,1
1654852890018.9136,-0.342,0.171,-1.44,0,1
1654852890019.2117,-0.155,-0.42,0.71,0,1
1654852890019.5168,0.09699999999999999,-1.004,-0.06,0,1
1654852890019.7988,-0.039,-1.814,-0.3,0,1
1654852890020.1824,0.29,-1.632,-0.44,0,1
1654852890020.538,0.589,-1.252,0.161,0,1
1654852890120.8782,1.004,-0.797,2.0669999999999997,0,1
1654852890121.6152,1.5090000000000001,-0.342,1.403,0,1
1654852890121.993,1.391,0.19699999999999998,0.033,0,1
1654852890122.4446,-0.8059999999999999,0.556,-1.18,0,1
1654852890122.9062,-0.282,0.564,-1.67,0,1
1654852890123.2688,-0.135,-0.073,-1.8,0,1
1654852890123.564,0.259,-0.086,-0.25,0,1
1654852890123.8623,0.49200000000000005,-1.804,0.5660000000000001,0,1
1654852890124.212,-0.68,-2.7939999999999996,-0.2,0,1
1654852890224.8909,0.701,-1.464,-0.06,0,1
1654852890227.199,1.167,-1.3130000000000002,0.557,0,1
1654852890228.6394,1.4280000000000002,-0.40299999999999997,0.972,0,1
1654852890228.965,1.732,0.494,0.799,0,1
1654852890229.2664,-0.688,0.9279999999999999,-0.73,0,1
1654852890229.576,0.036000000000000004,-0.877,-1.02,0,1
1654852890326.8206,0.853,-1.699,-1.65,0,1
1654852890327.3977,0.43799999999999994,0.055999999999999994,-2.13,0,1
1654852890327.7915,-0.228,-0.113,-0.5,0,1
1654852890328.1606,0.759,-1.117,1.405,0,1
1654852890328.569,0.838,-0.9570000000000001,2.3480000000000003,0,1
1654852890328.9585,-0.9329999999999999,-1.975,-0.7,0,1
1654852890329.3186,-0.546,-1.9180000000000001,-1.1,0,1
1654852890329.709,-0.171,-1.425,-0.6,0,1
1654852890434.681,0.9129999999999999,-1.001,0.418,0,1
1654852890435.6543,1.261,-0.562,1.3259999999999998,0,1
1654852890436.3516,1.6440000000000001,-0.302,1.663,0,1
1654852890436.998,0.941,0.75,-1.149,0,1
1654852890437.6636,0.23800000000000002,-0.375,-0.93,0,1
1654852890438.4346,0.711,-0.972,-0.59,0,1
1654852890545.8508,0.649,-0.943,-1.34,0,1
1654852890546.4834,0.41,-0.865,-2.09,0,1
1654852890546.8691,0.248,-0.544,-1.52,0,1
1654852890547.2417,1.285,0.124,0.221,0,1
1654852891655.9397,0.836,-0.9570000000000001,2.3480000000000003,0,1
1654852891656.794,-0.9329999999999999,-1.975,-0.7,0,1
1654852891657.1748,-0.546,-1.9180000000000001,-1.1,0,1
1654852891657.5332,-0.171,-1.425,-0.6,0,1
1654852891657.9067,0.9129999999999999,-1.001,0.418,0,1
1654852891658.2642,1.261,-0.562,1.3259999999999998,0,1
1654852891658.62,1.6440000000000001,-0.302,1.663,0,1
1654852891658.9895,1.9569999999999999,0.254,0.998,0,1
1654852891659.3508,0.941,0.75,-1.149,0,1
1654852891659.7092,0.23800000000000002,-0.375,-0.93,0,1
1654852891660.1929,0.711,-0.972,-0.59,0,1
1654852891757.2056,0.41,-0.865,-2.09,0,1
1654852891757.8574,0.248,-0.544,-1.52,0,1
1654852891758.2664,0.237,-1.1840000000000002,-2.39,0,1
1654852891758.78,0.48200000000000004,-0.7140000000000001,-1.08,0,1
1654852891759.1846,1.125,-0.6779999999999999,0.059000000000000004,0,1
1654852891759.5557,0.405,-0.7170000000000001,1.003,0,1
1654852891759.913,0.284,-1.689,-0.16,0,1
1654852891760.345,0.262,-1.926,-0.6,0,1
1654852891760.8225,0.517,-1.494,-0.26,0,1
1654852891803.126,0.752,-0.456,0.406,0,1
1654852891803.5322,0.622,0.1,0.12300000000000001,0,1
1654852891803.9077,0.215,0.617,-0.278,0,1
1654852891804.235,0.12300000000000001,0.547,-0.657,0,1
1654852891804.5776,0.23600000000000002,-0.102,-0.87,0,1
1654852891804.9185,0.312,-0.55,-1.1,0,1
1654852891864.3755,0.218,-0.718,-1.3,0,1
1654852891864.863,0.12,-0.914,-1.48,0,1
1654852891865.2424,-0.1,-0.9940000000000001,-1.0,0,1
1654852891865.6335,0.03,-0.467,-1.19,0,1
1654852891866.0774,-0.06,-0.5920000000000001,-0.8,0,1
1654852891866.535,0.39899999999999997,-1.028,0.313,0,1
1654852891866.9028,-0.314,-1.0390000000000001,-0.0,0,1
1654852891867.296,-0.037000000000000005,-1.649,-0.4,0,1
1654852891966.8784,0.409,-1.6119999999999999,-0.42,0,1
1654852891967.4114,0.608,-1.379,-0.34,0,1
1654852891967.7324,0.514,-0.997,-0.25,0,1
1654852891968.071,0.359,0.307,-0.593,0,1
1654852891968.3818,0.172,0.99,-1.145,0,1
1654852891968.6855,0.019,0.84,-1.442,0,1
1654852891969.0117,0.012,0.45299999999999996,-1.435,0,1
1654852892069.5437,0.07200000000000001,0.6509999999999999,-1.037,0,1
1654852892070.1392,0.364,1.026,-0.13,0,1
1654852892070.541,0.563,1.1440000000000001,0.6509999999999999,0,1
1654852893297.238,0.142,-0.32299999999999995,-1.14,0,1
1654852893297.8918,0.03,-0.467,-1.19,0,1
1654852893298.2542,-0.05,-0.49,-1.0,0,1
1654852893298.6223,-0.06,-0.5920000000000001,-0.8,0,1
1654852893298.9822,0.39899999999999997,-1.028,0.313,0,1
1654852893299.3516,-0.314,-1.0390000000000001,-0.0,0,1
1654852893299.7188,-0.037000000000000005,-1.649,-0.4,0,1
1654852893300.0894,0.409,-1.6119999999999999,-0.42,0,1
1654852893300.4614,0.608,-1.379,-0.34,0,1
1654852893398.706,0.514,-0.997,-0.25,0,1
1654852893400.9028,0.39799999999999996,-0.43799999999999994,-0.28,0,1
1654852893401.326,0.359,0.307,-0.593,0,1
1654852893401.6682,0.019,0.84,-1.442,0,1
1654852893402.0544,0.243,-0.127,-0.83,0,1
1654852893402.3806,0.474,-0.382,-1.11,0,1
1654852893402.719,0.292,-0.263,-1.3,0,1
1654852893403.0908,0.105,0.183,-2.0909999999999997,0,1
1654852893403.39,-0.452,0.42,-2.73,0,1
1654852893403.6648,-0.568,0.151,-0.58,0,1
1654852893403.9626,-0.513,-0.7090000000000001,0.0,0,1
1654852893500.2805,-0.44799999999999995,-2.363,-0.9,0,1
1654852893501.1045,-0.568,-2.112,-1.6,0,1
1654852893501.6592,-0.446,-0.9990000000000001,-0.9,0,1
1654852893502.223,0.415,-0.5660000000000001,-0.34,0,1
1654852893502.7876,1.1420000000000001,-0.5539999999999999,0.16699999999999998,0,1
1654852893503.4158,1.683,-0.871,0.922,0,1
1654852893504.0474,1.8,-0.9590000000000001,1.996,0,1
1654852893504.652,1.626,-0.45799999999999996,0.93,0,1
1654852893505.2256,-0.243,0.068,-0.7,0,1
1654852893505.9966,0.35,0.332,-1.246,0,1
1654852893602.3008,0.34,0.07200000000000001,-2.399,0,1
1654852893603.13,0.09,0.043,-3.141,0,1
1654852893603.7388,-0.332,0.18600000000000003,-2.29,0,1
1654852893604.1484,-0.635,0.373,-0.33,0,1
1654852893604.4448,0.046,-0.7929999999999999,0.604,0,1
1654852893604.8125,0.585,-2.204,1.149,0,1
1654852893704.5037,0.815,-1.814,-0.57,0,1
1654852893706.7012,-0.076,-1.733,-0.2,0,1
1654852893708.3928,0.792,-1.028,1.068,0,1
1654852893708.7483,1.406,-0.10099999999999999,1.374,0,1
1654852893709.116,-0.946,-0.884,-1.1,0,1
1654852893709.442,0.76,-2.73,-2.47,0,1
1654852893709.805,0.474,-0.469,-3.32,0,1
1654852893710.1624,-0.066,0.136,-3.96,0,1
1654852894830.0974,-0.258,-1.058,-1.9,0,1
1654852894830.6033,0.34,0.07200000000000001,-2.399,0,1
1654852894831.064,0.09,0.043,-3.141,0,1
1654852894933.2832,-0.332,0.18600000000000003,-2.29,0,1
1654852894933.776,0.046,-0.7929999999999999,0.604,0,1
1654852894934.0571,0.585,-2.204,1.149,0,1
1654852894934.3303,0.815,-1.814,-0.57,0,1
1654852894934.5933,-0.076,-1.733,-0.2,0,1
1654852894934.873,0.2,-1.624,0.537,0,1
1654852894935.143,0.792,-1.028,1.068,0,1
1654852894935.4187,1.406,-0.10099999999999999,1.374,0,1
1654852894935.6973,1.889,1.101,0.315,0,1
1654852895038.4636,0.41100000000000003,1.463,-1.117,0,1
1654852895040.579,-0.402,-0.168,-1.5,0,1
1654852895041.2163,0.049,-0.245,-0.35,0,1
1654852895041.5918,0.444,-0.556,0.88,0,1
1654852895041.9656,-0.231,-0.8220000000000001,-0.6,0,1
1654852895042.3242,0.23800000000000002,-1.16,-0.87,0,1
1654852895042.6782,-0.28300000000000003,-1.663,-0.4,0,1
1654852895043.054,0.423,-1.94,0.26899999999999996,0,1
1654852895137.4312,0.8270000000000001,-1.069,0.9840000000000001,0,1
1654852895138.0027,1.1440000000000001,-0.18100000000000002,1.0759999999999998,0,1
1654852895138.459,-0.441,-0.687,-0.7,0,1
1654852895138.7852,0.5670000000000001,-2.128,-1.52,0,1
1654852895139.1133,0.49200000000000005,-1.05,-2.51,0,1
1654852895139.4392,0.303,-0.469,-3.22,0,1
1654852895139.7852,-0.18100000000000002,-0.218,-2.5,0,1
1654852895140.1294,-0.363,0.013000000000000001,-0.88,0,1
1654852895242.2627,-0.094,-0.894,-1.0,0,1
1654852895244.3403,0.389,-1.304,-0.0,0,1
1654852895246.0735,0.45299999999999996,-1.078,0.755,0,1
1654852895247.745,-0.152,-2.161,-0.4,0,1
1654852895249.4,0.505,-2.08,-0.17,0,1
1654852895251.0374,0.794,-1.083,0.526,0,1
1654852895252.8115,1.198,-0.546,1.15,0,1
1654852895254.4858,1.3459999999999999,-0.055,0.912,0,1
1654852895256.184,0.708,0.555,-0.018000000000000002,0,1
1654852895342.9268,-0.27399999999999997,0.203,-0.59,0,1
1654852895343.5125,0.452,-1.475,-0.95,0,1
1654852895344.0022,0.252,-0.606,-1.1,0,1
1654852895344.3616,0.325,-0.258,-2.01,0,1
1654852895445.8408,-0.573,-0.01,-1.8,0,1
1654852896472.3557,-0.094,-0.894,-1.0,0,1
1654852896472.9792,0.389,-1.304,-0.0,0,1
1654852896473.4172,0.45299999999999996,-1.078,0.755,0,1
1654852896473.7734,0.46,-0.341,-0.28,0,1
1654852896474.1082,-0.152,-2.161,-0.4,0,1
1654852896474.4363,0.505,-2.08,-0.17,0,1
1654852896474.751,0.794,-1.083,0.526,0,1
1654852896575.856,1.198,-0.546,1.15,0,1
1654852896576.6548,1.3459999999999999,-0.055,0.912,0,1
1654852896577.1128,0.708,0.555,-0.018000000000000002,0,1
1654852896577.5898,0.6920000000000001,-1.3419999999999999,-1.3,0,1
1654852896578.0005,0.55,-0.44799999999999995,-1.45,0,1
1654852896578.3408,0.369,-0.309,-2.4,0,1
1654852896578.6787,-0.09,-0.395,-3.3,0,1
1654852896579.0186,-0.539,-0.078,-2.2,0,1
1654852896579.3474,0.39299999999999996,-0.305,0.8059999999999999,0,1
1654852896677.0369,-0.013999999999999999,-1.386,0.79,0,1
1654852896677.6792,-0.436,-1.93,-1.2,0,1
1654852896678.1,-0.5720000000000001,-2.213,-0.9,0,1
1654852896678.4297,0.804,-0.7979999999999999,0.652,0,1
1654852896678.7546,1.172,0.038,1.864,0,1
1654852896679.0928,1.4569999999999999,0.598,1.6380000000000001,0,1
1654852896679.4165,1.224,0.8740000000000001,0.086,0,1
1654852896679.7368,-1.155,-0.198,-1.1,0,1
1654852896680.0813,0.162,-1.669,-1.33,0,1
1654852896783.5947,0.516,-0.65,-2.2,0,1
1654852896784.2393,0.22699999999999998,-0.203,-2.76,0,1
1654852896784.624,-0.09300000000000001,-0.302,-3.1,0,1
1654852896784.9673,0.217,-0.5770000000000001,1.743,0,1
1654852896785.305,0.324,-1.376,0.332,0,1
1654852896785.624,0.087,-2.207,-0.81,0,1
1654852896786.0208,0.033,-1.155,-0.43,0,1
1654852896882.2524,0.65,0.057,0.513,0,1
1654852896882.7156,0.973,0.826,0.358,0,1
1654852896883.105,0.778,0.7979999999999999,-0.1,0,1
1654852896883.5107,0.29,-0.174,-0.24,0,1
1654852896883.8674,0.401,-1.028,-0.67,0,1
1654852896884.2502,0.442,-0.308,-1.08,0,1
1654852896884.568,0.33,-0.37200000000000005,-1.04,0,1
1654852896884.8918,0.36,-0.6709999999999999,-0.91,0,1
1654852896885.2554,0.522,-0.591,-0.28,0,1
1654852896885.5806,0.446,-0.654,0.358,0,1
1654852896985.4482,0.451,-1.222,-0.04,0,0
1654852898109.1091,0.133,-0.309,-3.84,0,0
1654852898109.73,-0.08,0.188,-1.11,0,0
1654852898110.1082,0.217,-0.5770000000000001,1.743,0,0
1654852898211.8484,0.324,-1.376,0.332,0,0
1654852898213.925,0.087,-2.207,-0.81,0,0
1654852898215.507,0.033,-1.155,-0.43,0,0
1654852898217.2026,0.973,0.826,0.358,0,0
1654852898219.1897,0.778,0.7979999999999999,-0.1,0,0
1654852898221.1853,0.29,-0.174,-0.24,0,0
1654852898221.5334,0.401,-1.028,-0.67,0,0
1654852898221.8518,0.535,-0.873,-0.93,0,0
1654852898222.1384,0.442,-0.308,-1.08,0,0
1654852898222.4663,0.33,-0.37200000000000005,-1.04,0,0
1654852898312.5903,0.9329999999999999,-0.281,-0.14,0,0
1654852898313.2195,0.922,-0.252,-0.15,0,0
1654852898313.6606,0.927,-0.239,-0.17,0,0
1654852898314.0063,0.9309999999999999,-0.23600000000000002,-0.17,0,0
1654852898314.3284,0.938,-0.24,-0.18,0,0
1654852898314.6653,0.948,-0.249,-0.19,0,0
